Customer ID,Segment_Code_2010,Segment_Code_2011,Segment_2010_Name,Segment_2011_Name
16460,,0.0,New Customer,Low-Value
16461,2.0,2.0,At-Risk ,At-Risk 
16462,,2.0,New Customer,At-Risk 
16463,,0.0,New Customer,Low-Value
16464,,0.0,New Customer,Low-Value
16466,1.0,1.0,High-Value Customer,High-Value Customer
16467,2.0,,At-Risk ,Lost Customer
16468,0.0,2.0,Low-Value,At-Risk 
16469,0.0,0.0,Low-Value,Low-Value
16470,1.0,3.0,High-Value Customer,Loyal Customer
16471,3.0,2.0,Loyal Customer,At-Risk 
16473,3.0,2.0,Loyal Customer,At-Risk 
16474,,1.0,New Customer,High-Value Customer
16475,,3.0,New Customer,Loyal Customer
16477,2.0,3.0,At-Risk ,Loyal Customer
16478,,0.0,New Customer,Low-Value
16485,2.0,2.0,At-Risk ,At-Risk 
16488,,0.0,New Customer,Low-Value
16493,2.0,3.0,At-Risk ,Loyal Customer
16495,,0.0,New Customer,Low-Value
16496,2.0,0.0,At-Risk ,Low-Value
16497,1.0,3.0,High-Value Customer,Loyal Customer
16499,1.0,2.0,High-Value Customer,At-Risk 
16500,3.0,0.0,Loyal Customer,Low-Value
16503,1.0,3.0,High-Value Customer,Loyal Customer
16510,2.0,2.0,At-Risk ,At-Risk 
16511,3.0,0.0,Loyal Customer,Low-Value
16513,,0.0,New Customer,Low-Value
16515,1.0,3.0,High-Value Customer,Loyal Customer
16518,0.0,2.0,Low-Value,At-Risk 
16519,0.0,2.0,Low-Value,At-Risk 
16520,2.0,3.0,At-Risk ,Loyal Customer
16521,2.0,,At-Risk ,Lost Customer
16523,1.0,-1.0,High-Value Customer,TOP VIP
16525,-1.0,-1.0,TOP VIP,TOP VIP
16529,2.0,2.0,At-Risk ,At-Risk 
16531,3.0,1.0,Loyal Customer,High-Value Customer
16532,2.0,1.0,At-Risk ,High-Value Customer
16533,,0.0,New Customer,Low-Value
16538,0.0,,Low-Value,Lost Customer
16539,2.0,0.0,At-Risk ,Low-Value
16544,0.0,,Low-Value,Lost Customer
16546,2.0,2.0,At-Risk ,At-Risk 
16549,-1.0,1.0,TOP VIP,High-Value Customer
16550,1.0,3.0,High-Value Customer,Loyal Customer
16551,2.0,3.0,At-Risk ,Loyal Customer
16553,-1.0,1.0,TOP VIP,High-Value Customer
16554,1.0,3.0,High-Value Customer,Loyal Customer
16555,2.0,2.0,At-Risk ,At-Risk 
16556,1.0,3.0,High-Value Customer,Loyal Customer
16558,1.0,-1.0,High-Value Customer,TOP VIP
16560,1.0,0.0,High-Value Customer,Low-Value
16563,1.0,2.0,High-Value Customer,At-Risk 
16565,0.0,2.0,Low-Value,At-Risk 
16566,,0.0,New Customer,Low-Value
16569,2.0,0.0,At-Risk ,Low-Value
16570,1.0,1.0,High-Value Customer,High-Value Customer
16571,1.0,3.0,High-Value Customer,Loyal Customer
16572,,3.0,New Customer,Loyal Customer
16574,0.0,2.0,Low-Value,At-Risk 
16584,2.0,3.0,At-Risk ,Loyal Customer
16586,2.0,2.0,At-Risk ,At-Risk 
16588,3.0,,Loyal Customer,Lost Customer
16589,0.0,2.0,Low-Value,At-Risk 
16592,1.0,1.0,High-Value Customer,High-Value Customer
16593,3.0,2.0,Loyal Customer,At-Risk 
16595,3.0,2.0,Loyal Customer,At-Risk 
16596,0.0,2.0,Low-Value,At-Risk 
16600,1.0,0.0,High-Value Customer,Low-Value
16601,0.0,2.0,Low-Value,At-Risk 
16607,1.0,1.0,High-Value Customer,High-Value Customer
16609,,1.0,New Customer,High-Value Customer
16611,2.0,2.0,At-Risk ,At-Risk 
16612,1.0,3.0,High-Value Customer,Loyal Customer
16614,0.0,2.0,Low-Value,At-Risk 
16618,,1.0,New Customer,High-Value Customer
16619,3.0,2.0,Loyal Customer,At-Risk 
16620,3.0,0.0,Loyal Customer,Low-Value
16621,,3.0,New Customer,Loyal Customer
16623,2.0,2.0,At-Risk ,At-Risk 
16625,2.0,2.0,At-Risk ,At-Risk 
16626,,1.0,New Customer,High-Value Customer
16628,0.0,3.0,Low-Value,Loyal Customer
16631,2.0,,At-Risk ,Lost Customer
16633,,1.0,New Customer,High-Value Customer
16634,3.0,2.0,Loyal Customer,At-Risk 
16636,2.0,,At-Risk ,Lost Customer
16637,,3.0,New Customer,Loyal Customer
16638,2.0,1.0,At-Risk ,High-Value Customer
16639,0.0,3.0,Low-Value,Loyal Customer
16642,0.0,0.0,Low-Value,Low-Value
16647,0.0,2.0,Low-Value,At-Risk 
16648,0.0,2.0,Low-Value,At-Risk 
16650,2.0,2.0,At-Risk ,At-Risk 
16652,1.0,1.0,High-Value Customer,High-Value Customer
16654,2.0,3.0,At-Risk ,Loyal Customer
16655,1.0,1.0,High-Value Customer,High-Value Customer
16656,1.0,-1.0,High-Value Customer,TOP VIP
16657,,0.0,New Customer,Low-Value
16658,2.0,2.0,At-Risk ,At-Risk 
16660,0.0,0.0,Low-Value,Low-Value
16661,2.0,,At-Risk ,Lost Customer
16668,3.0,0.0,Loyal Customer,Low-Value
16670,1.0,1.0,High-Value Customer,High-Value Customer
16671,,3.0,New Customer,Loyal Customer
16672,,-1.0,New Customer,TOP VIP
16676,0.0,3.0,Low-Value,Loyal Customer
16678,,1.0,New Customer,High-Value Customer
16679,0.0,2.0,Low-Value,At-Risk 
16680,0.0,2.0,Low-Value,At-Risk 
16681,0.0,3.0,Low-Value,Loyal Customer
16682,,0.0,New Customer,Low-Value
16684,-1.0,-1.0,TOP VIP,TOP VIP
16686,1.0,1.0,High-Value Customer,High-Value Customer
16688,,0.0,New Customer,Low-Value
16690,0.0,2.0,Low-Value,At-Risk 
16692,0.0,3.0,Low-Value,Loyal Customer
16693,2.0,2.0,At-Risk ,At-Risk 
16696,,3.0,New Customer,Loyal Customer
16699,1.0,,High-Value Customer,Lost Customer
16700,1.0,-1.0,High-Value Customer,TOP VIP
16701,1.0,-1.0,High-Value Customer,TOP VIP
16702,2.0,,At-Risk ,Lost Customer
16705,-1.0,-1.0,TOP VIP,TOP VIP
16706,,0.0,New Customer,Low-Value
16707,3.0,,Loyal Customer,Lost Customer
16709,1.0,3.0,High-Value Customer,Loyal Customer
16710,1.0,1.0,High-Value Customer,High-Value Customer
16711,3.0,1.0,Loyal Customer,High-Value Customer
16712,0.0,1.0,Low-Value,High-Value Customer
16713,-1.0,-1.0,TOP VIP,TOP VIP
16714,0.0,3.0,Low-Value,Loyal Customer
16716,0.0,2.0,Low-Value,At-Risk 
16717,1.0,1.0,High-Value Customer,High-Value Customer
16718,2.0,2.0,At-Risk ,At-Risk 
16719,1.0,1.0,High-Value Customer,High-Value Customer
16720,3.0,2.0,Loyal Customer,At-Risk 
16722,1.0,1.0,High-Value Customer,High-Value Customer
16723,0.0,2.0,Low-Value,At-Risk 
16725,1.0,3.0,High-Value Customer,Loyal Customer
16726,3.0,3.0,Loyal Customer,Loyal Customer
16727,3.0,2.0,Loyal Customer,At-Risk 
16728,,3.0,New Customer,Loyal Customer
16729,,-1.0,New Customer,TOP VIP
16730,,3.0,New Customer,Loyal Customer
16732,2.0,2.0,At-Risk ,At-Risk 
16734,,3.0,New Customer,Loyal Customer
16735,1.0,3.0,High-Value Customer,Loyal Customer
16736,2.0,,At-Risk ,Lost Customer
16742,2.0,,At-Risk ,Lost Customer
16743,2.0,1.0,At-Risk ,High-Value Customer
16744,,1.0,New Customer,High-Value Customer
16745,,1.0,New Customer,High-Value Customer
16746,-1.0,-1.0,TOP VIP,TOP VIP
16748,1.0,1.0,High-Value Customer,High-Value Customer
16750,,3.0,New Customer,Loyal Customer
16754,-1.0,3.0,TOP VIP,Loyal Customer
16755,2.0,3.0,At-Risk ,Loyal Customer
16756,2.0,2.0,At-Risk ,At-Risk 
16759,,0.0,New Customer,Low-Value
16762,,0.0,New Customer,Low-Value
16764,,1.0,New Customer,High-Value Customer
16767,2.0,1.0,At-Risk ,High-Value Customer
16768,1.0,2.0,High-Value Customer,At-Risk 
16769,2.0,2.0,At-Risk ,At-Risk 
16770,3.0,3.0,Loyal Customer,Loyal Customer
16771,2.0,3.0,At-Risk ,Loyal Customer
16772,2.0,,At-Risk ,Lost Customer
16773,0.0,2.0,Low-Value,At-Risk 
16774,2.0,3.0,At-Risk ,Loyal Customer
16775,3.0,1.0,Loyal Customer,High-Value Customer
16777,2.0,2.0,At-Risk ,At-Risk 
16779,-1.0,-1.0,TOP VIP,TOP VIP
16780,0.0,2.0,Low-Value,At-Risk 
16782,-1.0,1.0,TOP VIP,High-Value Customer
16784,3.0,2.0,Loyal Customer,At-Risk 
16787,2.0,,At-Risk ,Lost Customer
16788,2.0,2.0,At-Risk ,At-Risk 
16790,,1.0,New Customer,High-Value Customer
16791,1.0,1.0,High-Value Customer,High-Value Customer
16792,3.0,2.0,Loyal Customer,At-Risk 
16794,3.0,1.0,Loyal Customer,High-Value Customer
16795,2.0,2.0,At-Risk ,At-Risk 
16797,1.0,,High-Value Customer,Lost Customer
16798,2.0,,At-Risk ,Lost Customer
16801,,3.0,New Customer,Loyal Customer
16804,,0.0,New Customer,Low-Value
16805,0.0,2.0,Low-Value,At-Risk 
16806,,3.0,New Customer,Loyal Customer
16807,2.0,3.0,At-Risk ,Loyal Customer
16809,2.0,0.0,At-Risk ,Low-Value
16812,3.0,2.0,Loyal Customer,At-Risk 
16813,,1.0,New Customer,High-Value Customer
16814,-1.0,-1.0,TOP VIP,TOP VIP
16816,,3.0,New Customer,Loyal Customer
16817,3.0,1.0,Loyal Customer,High-Value Customer
16818,,1.0,New Customer,High-Value Customer
16823,1.0,2.0,High-Value Customer,At-Risk 
16824,0.0,0.0,Low-Value,Low-Value
16825,3.0,2.0,Loyal Customer,At-Risk 
16827,3.0,,Loyal Customer,Lost Customer
16830,2.0,2.0,At-Risk ,At-Risk 
16832,0.0,2.0,Low-Value,At-Risk 
16833,2.0,0.0,At-Risk ,Low-Value
16835,3.0,2.0,Loyal Customer,At-Risk 
16836,0.0,2.0,Low-Value,At-Risk 
16837,,1.0,New Customer,High-Value Customer
16838,0.0,2.0,Low-Value,At-Risk 
16839,1.0,-1.0,High-Value Customer,TOP VIP
16841,2.0,3.0,At-Risk ,Loyal Customer
16842,,3.0,New Customer,Loyal Customer
16843,1.0,-1.0,High-Value Customer,TOP VIP
16846,0.0,2.0,Low-Value,At-Risk 
16848,3.0,2.0,Loyal Customer,At-Risk 
16851,,0.0,New Customer,Low-Value
16856,0.0,2.0,Low-Value,At-Risk 
16858,1.0,2.0,High-Value Customer,At-Risk 
16859,2.0,2.0,At-Risk ,At-Risk 
16860,2.0,,At-Risk ,Lost Customer
16861,3.0,2.0,Loyal Customer,At-Risk 
16862,2.0,,At-Risk ,Lost Customer
16863,0.0,2.0,Low-Value,At-Risk 
16866,,2.0,New Customer,At-Risk 
16868,0.0,,Low-Value,Lost Customer
16869,,0.0,New Customer,Low-Value
16871,,1.0,New Customer,High-Value Customer
16872,0.0,3.0,Low-Value,Loyal Customer
16873,1.0,1.0,High-Value Customer,High-Value Customer
16875,2.0,3.0,At-Risk ,Loyal Customer
16877,,0.0,New Customer,Low-Value
16880,0.0,1.0,Low-Value,High-Value Customer
16882,,3.0,New Customer,Loyal Customer
16883,1.0,2.0,High-Value Customer,At-Risk 
16884,0.0,2.0,Low-Value,At-Risk 
16885,0.0,0.0,Low-Value,Low-Value
16887,0.0,2.0,Low-Value,At-Risk 
16888,0.0,,Low-Value,Lost Customer
16889,3.0,3.0,Loyal Customer,Loyal Customer
16890,0.0,,Low-Value,Lost Customer
16891,2.0,0.0,At-Risk ,Low-Value
16892,0.0,0.0,Low-Value,Low-Value
16894,2.0,,At-Risk ,Lost Customer
16895,2.0,2.0,At-Risk ,At-Risk 
16898,0.0,0.0,Low-Value,Low-Value
16899,3.0,1.0,Loyal Customer,High-Value Customer
16900,,0.0,New Customer,Low-Value
16903,3.0,2.0,Loyal Customer,At-Risk 
16904,3.0,1.0,Loyal Customer,High-Value Customer
16905,1.0,1.0,High-Value Customer,High-Value Customer
16906,2.0,3.0,At-Risk ,Loyal Customer
16907,3.0,3.0,Loyal Customer,Loyal Customer
16910,,1.0,New Customer,High-Value Customer
16912,2.0,1.0,At-Risk ,High-Value Customer
16913,0.0,2.0,Low-Value,At-Risk 
16915,3.0,0.0,Loyal Customer,Low-Value
16916,0.0,0.0,Low-Value,Low-Value
16918,1.0,3.0,High-Value Customer,Loyal Customer
16919,1.0,3.0,High-Value Customer,Loyal Customer
16921,0.0,2.0,Low-Value,At-Risk 
16923,1.0,-1.0,High-Value Customer,TOP VIP
16924,,0.0,New Customer,Low-Value
16926,2.0,2.0,At-Risk ,At-Risk 
16927,,2.0,New Customer,At-Risk 
16928,1.0,1.0,High-Value Customer,High-Value Customer
16929,,1.0,New Customer,High-Value Customer
16930,,0.0,New Customer,Low-Value
16931,3.0,1.0,Loyal Customer,High-Value Customer
16932,0.0,2.0,Low-Value,At-Risk 
16933,1.0,0.0,High-Value Customer,Low-Value
16934,3.0,3.0,Loyal Customer,Loyal Customer
16935,3.0,,Loyal Customer,Lost Customer
16938,1.0,1.0,High-Value Customer,High-Value Customer
16939,0.0,,Low-Value,Lost Customer
16940,2.0,3.0,At-Risk ,Loyal Customer
16942,,1.0,New Customer,High-Value Customer
16943,,3.0,New Customer,Loyal Customer
16945,1.0,1.0,High-Value Customer,High-Value Customer
16946,3.0,,Loyal Customer,Lost Customer
16947,0.0,2.0,Low-Value,At-Risk 
16948,0.0,2.0,Low-Value,At-Risk 
16949,,1.0,New Customer,High-Value Customer
16950,1.0,3.0,High-Value Customer,Loyal Customer
16951,,3.0,New Customer,Loyal Customer
16952,2.0,2.0,At-Risk ,At-Risk 
16954,1.0,1.0,High-Value Customer,High-Value Customer
16955,0.0,3.0,Low-Value,Loyal Customer
16960,1.0,0.0,High-Value Customer,Low-Value
16961,3.0,2.0,Loyal Customer,At-Risk 
16966,,1.0,New Customer,High-Value Customer
16969,,3.0,New Customer,Loyal Customer
16975,2.0,,At-Risk ,Lost Customer
16977,3.0,,Loyal Customer,Lost Customer
16978,0.0,2.0,Low-Value,At-Risk 
16979,3.0,1.0,Loyal Customer,High-Value Customer
16980,0.0,3.0,Low-Value,Loyal Customer
16983,3.0,1.0,Loyal Customer,High-Value Customer
16984,1.0,3.0,High-Value Customer,Loyal Customer
16985,1.0,1.0,High-Value Customer,High-Value Customer
16986,2.0,3.0,At-Risk ,Loyal Customer
16987,3.0,1.0,Loyal Customer,High-Value Customer
16989,,1.0,New Customer,High-Value Customer
16992,1.0,1.0,High-Value Customer,High-Value Customer
16996,3.0,1.0,Loyal Customer,High-Value Customer
16997,,3.0,New Customer,Loyal Customer
16998,0.0,2.0,Low-Value,At-Risk 
17001,1.0,1.0,High-Value Customer,High-Value Customer
17002,2.0,3.0,At-Risk ,Loyal Customer
17003,2.0,,At-Risk ,Lost Customer
17004,3.0,3.0,Loyal Customer,Loyal Customer
17006,3.0,0.0,Loyal Customer,Low-Value
17007,0.0,3.0,Low-Value,Loyal Customer
17011,0.0,2.0,Low-Value,At-Risk 
17014,,0.0,New Customer,Low-Value
17015,,3.0,New Customer,Loyal Customer
17017,1.0,-1.0,High-Value Customer,TOP VIP
17018,3.0,3.0,Loyal Customer,Loyal Customer
17019,1.0,0.0,High-Value Customer,Low-Value
17021,2.0,,At-Risk ,Lost Customer
17023,2.0,,At-Risk ,Lost Customer
17024,,2.0,New Customer,At-Risk 
17025,2.0,2.0,At-Risk ,At-Risk 
17026,0.0,2.0,Low-Value,At-Risk 
17027,0.0,3.0,Low-Value,Loyal Customer
17028,2.0,,At-Risk ,Lost Customer
17029,1.0,2.0,High-Value Customer,At-Risk 
17031,1.0,0.0,High-Value Customer,Low-Value
17032,2.0,,At-Risk ,Lost Customer
17033,0.0,3.0,Low-Value,Loyal Customer
17034,0.0,0.0,Low-Value,Low-Value
17035,0.0,2.0,Low-Value,At-Risk 
17041,3.0,0.0,Loyal Customer,Low-Value
17042,,0.0,New Customer,Low-Value
17043,3.0,3.0,Loyal Customer,Loyal Customer
17044,1.0,2.0,High-Value Customer,At-Risk 
17045,3.0,2.0,Loyal Customer,At-Risk 
17046,2.0,2.0,At-Risk ,At-Risk 
17047,2.0,3.0,At-Risk ,Loyal Customer
17048,2.0,3.0,At-Risk ,Loyal Customer
17049,1.0,1.0,High-Value Customer,High-Value Customer
17050,3.0,3.0,Loyal Customer,Loyal Customer
17051,0.0,2.0,Low-Value,At-Risk 
17054,,3.0,New Customer,Loyal Customer
17058,,3.0,New Customer,Loyal Customer
17059,2.0,1.0,At-Risk ,High-Value Customer
17061,,1.0,New Customer,High-Value Customer
17062,0.0,3.0,Low-Value,Loyal Customer
17063,2.0,1.0,At-Risk ,High-Value Customer
17064,,3.0,New Customer,Loyal Customer
17067,0.0,,Low-Value,Lost Customer
17068,1.0,1.0,High-Value Customer,High-Value Customer
17069,1.0,1.0,High-Value Customer,High-Value Customer
17071,3.0,1.0,Loyal Customer,High-Value Customer
17073,,0.0,New Customer,Low-Value
17075,2.0,0.0,At-Risk ,Low-Value
17076,3.0,3.0,Loyal Customer,Loyal Customer
17080,3.0,2.0,Loyal Customer,At-Risk 
17081,3.0,2.0,Loyal Customer,At-Risk 
17082,2.0,3.0,At-Risk ,Loyal Customer
17083,2.0,3.0,At-Risk ,Loyal Customer
17084,3.0,3.0,Loyal Customer,Loyal Customer
17085,-1.0,3.0,TOP VIP,Loyal Customer
17086,,1.0,New Customer,High-Value Customer
17088,,3.0,New Customer,Loyal Customer
17090,3.0,1.0,Loyal Customer,High-Value Customer
17091,1.0,1.0,High-Value Customer,High-Value Customer
17092,2.0,3.0,At-Risk ,Loyal Customer
17095,2.0,0.0,At-Risk ,Low-Value
17096,1.0,0.0,High-Value Customer,Low-Value
17097,0.0,1.0,Low-Value,High-Value Customer
17098,3.0,,Loyal Customer,Lost Customer
17101,3.0,0.0,Loyal Customer,Low-Value
17107,1.0,1.0,High-Value Customer,High-Value Customer
17109,0.0,3.0,Low-Value,Loyal Customer
17110,0.0,2.0,Low-Value,At-Risk 
17113,2.0,,At-Risk ,Lost Customer
17114,,1.0,New Customer,High-Value Customer
17115,2.0,0.0,At-Risk ,Low-Value
17122,3.0,2.0,Loyal Customer,At-Risk 
17123,0.0,2.0,Low-Value,At-Risk 
17126,3.0,3.0,Loyal Customer,Loyal Customer
17127,2.0,,At-Risk ,Lost Customer
17131,,1.0,New Customer,High-Value Customer
17133,2.0,1.0,At-Risk ,High-Value Customer
17134,0.0,2.0,Low-Value,At-Risk 
17135,0.0,1.0,Low-Value,High-Value Customer
17137,2.0,,At-Risk ,Lost Customer
17138,1.0,2.0,High-Value Customer,At-Risk 
17139,1.0,1.0,High-Value Customer,High-Value Customer
17141,2.0,,At-Risk ,Lost Customer
17142,2.0,2.0,At-Risk ,At-Risk 
17145,2.0,,At-Risk ,Lost Customer
17146,1.0,3.0,High-Value Customer,Loyal Customer
17147,2.0,3.0,At-Risk ,Loyal Customer
17150,1.0,,High-Value Customer,Lost Customer
17152,0.0,3.0,Low-Value,Loyal Customer
17155,2.0,2.0,At-Risk ,At-Risk 
17157,1.0,0.0,High-Value Customer,Low-Value
17158,0.0,3.0,Low-Value,Loyal Customer
17159,0.0,0.0,Low-Value,Low-Value
17160,1.0,1.0,High-Value Customer,High-Value Customer
17162,,1.0,New Customer,High-Value Customer
17163,0.0,2.0,Low-Value,At-Risk 
17164,,1.0,New Customer,High-Value Customer
17165,1.0,2.0,High-Value Customer,At-Risk 
17167,3.0,,Loyal Customer,Lost Customer
17169,0.0,3.0,Low-Value,Loyal Customer
17172,0.0,2.0,Low-Value,At-Risk 
17173,,1.0,New Customer,High-Value Customer
17175,,3.0,New Customer,Loyal Customer
17176,0.0,2.0,Low-Value,At-Risk 
17179,3.0,3.0,Loyal Customer,Loyal Customer
17180,2.0,3.0,At-Risk ,Loyal Customer
17181,0.0,2.0,Low-Value,At-Risk 
17183,,1.0,New Customer,High-Value Customer
17185,0.0,,Low-Value,Lost Customer
17188,2.0,1.0,At-Risk ,High-Value Customer
17189,2.0,2.0,At-Risk ,At-Risk 
17190,2.0,2.0,At-Risk ,At-Risk 
17191,1.0,1.0,High-Value Customer,High-Value Customer
17193,3.0,1.0,Loyal Customer,High-Value Customer
17198,,0.0,New Customer,Low-Value
17200,3.0,,Loyal Customer,Lost Customer
17201,2.0,2.0,At-Risk ,At-Risk 
17203,1.0,1.0,High-Value Customer,High-Value Customer
17204,1.0,3.0,High-Value Customer,Loyal Customer
17205,0.0,2.0,Low-Value,At-Risk 
17209,2.0,,At-Risk ,Lost Customer
17211,2.0,1.0,At-Risk ,High-Value Customer
17212,0.0,2.0,Low-Value,At-Risk 
17213,2.0,1.0,At-Risk ,High-Value Customer
17214,,3.0,New Customer,Loyal Customer
17218,1.0,1.0,High-Value Customer,High-Value Customer
17220,2.0,1.0,At-Risk ,High-Value Customer
17221,2.0,0.0,At-Risk ,Low-Value
17222,2.0,2.0,At-Risk ,At-Risk 
17223,3.0,2.0,Loyal Customer,At-Risk 
17226,0.0,2.0,Low-Value,At-Risk 
17227,3.0,1.0,Loyal Customer,High-Value Customer
17228,2.0,1.0,At-Risk ,High-Value Customer
17230,2.0,3.0,At-Risk ,Loyal Customer
17231,1.0,1.0,High-Value Customer,High-Value Customer
17233,0.0,2.0,Low-Value,At-Risk 
17235,1.0,0.0,High-Value Customer,Low-Value
17236,2.0,1.0,At-Risk ,High-Value Customer
17237,3.0,0.0,Loyal Customer,Low-Value
17238,1.0,1.0,High-Value Customer,High-Value Customer
17239,3.0,2.0,Loyal Customer,At-Risk 
17241,1.0,,High-Value Customer,Lost Customer
17242,2.0,3.0,At-Risk ,Loyal Customer
17243,-1.0,-1.0,TOP VIP,TOP VIP
17244,3.0,2.0,Loyal Customer,At-Risk 
17251,3.0,2.0,Loyal Customer,At-Risk 
17254,0.0,0.0,Low-Value,Low-Value
17255,0.0,2.0,Low-Value,At-Risk 
17256,0.0,2.0,Low-Value,At-Risk 
17259,2.0,2.0,At-Risk ,At-Risk 
17262,2.0,3.0,At-Risk ,Loyal Customer
17266,0.0,0.0,Low-Value,Low-Value
17268,2.0,3.0,At-Risk ,Loyal Customer
17272,,3.0,New Customer,Loyal Customer
17281,3.0,,Loyal Customer,Lost Customer
17282,0.0,3.0,Low-Value,Loyal Customer
17284,3.0,3.0,Loyal Customer,Loyal Customer
17286,0.0,2.0,Low-Value,At-Risk 
17287,1.0,1.0,High-Value Customer,High-Value Customer
17288,3.0,1.0,Loyal Customer,High-Value Customer
17289,3.0,3.0,Loyal Customer,Loyal Customer
17290,3.0,0.0,Loyal Customer,Low-Value
17293,1.0,1.0,High-Value Customer,High-Value Customer
17295,,0.0,New Customer,Low-Value
17298,3.0,2.0,Loyal Customer,At-Risk 
17299,0.0,0.0,Low-Value,Low-Value
17302,,0.0,New Customer,Low-Value
17306,3.0,-1.0,Loyal Customer,TOP VIP
17307,1.0,,High-Value Customer,Lost Customer
17309,3.0,2.0,Loyal Customer,At-Risk 
17311,2.0,3.0,At-Risk ,Loyal Customer
17312,,3.0,New Customer,Loyal Customer
17314,1.0,1.0,High-Value Customer,High-Value Customer
17315,1.0,-1.0,High-Value Customer,TOP VIP
17317,,3.0,New Customer,Loyal Customer
17320,2.0,3.0,At-Risk ,Loyal Customer
17321,3.0,0.0,Loyal Customer,Low-Value
17322,3.0,,Loyal Customer,Lost Customer
17323,2.0,1.0,At-Risk ,High-Value Customer
17324,2.0,0.0,At-Risk ,Low-Value
17325,0.0,2.0,Low-Value,At-Risk 
17329,0.0,0.0,Low-Value,Low-Value
17330,0.0,2.0,Low-Value,At-Risk 
17332,2.0,,At-Risk ,Lost Customer
17334,0.0,2.0,Low-Value,At-Risk 
17337,,3.0,New Customer,Loyal Customer
17338,1.0,1.0,High-Value Customer,High-Value Customer
17339,0.0,2.0,Low-Value,At-Risk 
17340,1.0,1.0,High-Value Customer,High-Value Customer
17341,0.0,3.0,Low-Value,Loyal Customer
17342,3.0,,Loyal Customer,Lost Customer
17343,3.0,2.0,Loyal Customer,At-Risk 
17345,3.0,0.0,Loyal Customer,Low-Value
17346,1.0,1.0,High-Value Customer,High-Value Customer
17348,2.0,0.0,At-Risk ,Low-Value
17349,3.0,2.0,Loyal Customer,At-Risk 
17350,3.0,0.0,Loyal Customer,Low-Value
17351,2.0,0.0,At-Risk ,Low-Value
17353,2.0,3.0,At-Risk ,Loyal Customer
17354,2.0,2.0,At-Risk ,At-Risk 
17356,2.0,2.0,At-Risk ,At-Risk 
17358,3.0,2.0,Loyal Customer,At-Risk 
17360,3.0,0.0,Loyal Customer,Low-Value
17361,0.0,2.0,Low-Value,At-Risk 
17362,2.0,2.0,At-Risk ,At-Risk 
17363,3.0,,Loyal Customer,Lost Customer
17364,-1.0,1.0,TOP VIP,High-Value Customer
17365,1.0,1.0,High-Value Customer,High-Value Customer
17368,3.0,1.0,Loyal Customer,High-Value Customer
17370,,3.0,New Customer,Loyal Customer
17371,0.0,0.0,Low-Value,Low-Value
17372,1.0,1.0,High-Value Customer,High-Value Customer
17373,0.0,3.0,Low-Value,Loyal Customer
17374,0.0,2.0,Low-Value,At-Risk 
17375,0.0,2.0,Low-Value,At-Risk 
17376,0.0,2.0,Low-Value,At-Risk 
17377,-1.0,1.0,TOP VIP,High-Value Customer
17380,2.0,,At-Risk ,Lost Customer
17381,1.0,-1.0,High-Value Customer,TOP VIP
17382,2.0,2.0,At-Risk ,At-Risk 
17384,0.0,0.0,Low-Value,Low-Value
17386,0.0,1.0,Low-Value,High-Value Customer
17388,2.0,3.0,At-Risk ,Loyal Customer
17389,-1.0,-1.0,TOP VIP,TOP VIP
17392,0.0,2.0,Low-Value,At-Risk 
17396,2.0,1.0,At-Risk ,High-Value Customer
17397,0.0,0.0,Low-Value,Low-Value
17398,,3.0,New Customer,Loyal Customer
17400,2.0,3.0,At-Risk ,Loyal Customer
17402,1.0,1.0,High-Value Customer,High-Value Customer
17404,1.0,-1.0,High-Value Customer,TOP VIP
17405,,0.0,New Customer,Low-Value
17406,2.0,3.0,At-Risk ,Loyal Customer
17408,0.0,2.0,Low-Value,At-Risk 
17409,1.0,2.0,High-Value Customer,At-Risk 
17410,,0.0,New Customer,Low-Value
17411,3.0,0.0,Loyal Customer,Low-Value
17412,1.0,1.0,High-Value Customer,High-Value Customer
17414,2.0,2.0,At-Risk ,At-Risk 
17416,-1.0,1.0,TOP VIP,High-Value Customer
17418,0.0,2.0,Low-Value,At-Risk 
17419,1.0,1.0,High-Value Customer,High-Value Customer
17420,3.0,3.0,Loyal Customer,Loyal Customer
17421,3.0,,Loyal Customer,Lost Customer
17422,1.0,1.0,High-Value Customer,High-Value Customer
17423,0.0,2.0,Low-Value,At-Risk 
17426,2.0,1.0,At-Risk ,High-Value Customer
17428,-1.0,-1.0,TOP VIP,TOP VIP
17429,3.0,2.0,Loyal Customer,At-Risk 
17430,0.0,2.0,Low-Value,At-Risk 
17432,1.0,0.0,High-Value Customer,Low-Value
17434,,1.0,New Customer,High-Value Customer
17436,0.0,0.0,Low-Value,Low-Value
17438,2.0,2.0,At-Risk ,At-Risk 
17440,0.0,2.0,Low-Value,At-Risk 
17442,1.0,1.0,High-Value Customer,High-Value Customer
17448,1.0,,High-Value Customer,Lost Customer
17449,1.0,1.0,High-Value Customer,High-Value Customer
17450,1.0,-1.0,High-Value Customer,TOP VIP
17451,,1.0,New Customer,High-Value Customer
17454,2.0,3.0,At-Risk ,Loyal Customer
17457,1.0,3.0,High-Value Customer,Loyal Customer
17460,1.0,3.0,High-Value Customer,Loyal Customer
17461,,0.0,New Customer,Low-Value
17463,0.0,1.0,Low-Value,High-Value Customer
17464,0.0,2.0,Low-Value,At-Risk 
17465,2.0,,At-Risk ,Lost Customer
