Customer ID,R_2010,F_2010,M_2010,R_2011,F_2011,M_2011
16005,31.0,6.0,1786.3600000000001,11.0,4.0,578.71
16007,39.0,3.0,1359.25,47.0,4.0,1693.81
16008,38.0,12.0,4860.35,23.0,3.0,478.78
16009,,0.0,0.0,21.0,4.0,972.11
16010,18.0,9.0,1412.56,245.0,2.0,282.3
16011,18.0,15.0,2644.95,7.0,14.0,2954.36
16012,57.0,2.0,1563.3,34.0,3.0,1415.29
16013,13.0,42.0,21920.84,3.0,42.0,34157.6
16014,64.0,2.0,453.45,37.0,3.0,646.83
16015,,0.0,0.0,3.0,3.0,704.26
16016,22.0,4.0,980.91,2.0,7.0,1102.49
16017,73.0,4.0,1333.7,46.0,1.0,211.88
16018,52.0,2.0,289.23,38.0,2.0,408.90000000000003
16019,20.0,19.0,13762.02,46.0,8.0,3567.14
16020,,0.0,0.0,16.0,3.0,851.01
16023,,0.0,0.0,45.0,3.0,719.81
16024,67.0,2.0,232.96,11.0,1.0,245.75
16027,113.0,9.0,1113.74,91.0,6.0,934.62
16029,9.0,50.0,50025.299999999996,38.0,56.0,59595.57
16032,112.0,6.0,1965.72,,0.0,0.0
16033,16.0,9.0,2137.73,5.0,18.0,8471.08
16034,50.0,3.0,473.62,195.0,3.0,437.7
16036,80.0,2.0,1797.92,86.0,2.0,758.92
16037,14.0,3.0,954.78,269.0,2.0,554.5600000000001
16038,,0.0,0.0,7.0,3.0,471.78000000000003
16040,86.0,4.0,1103.35,64.0,3.0,1313.55
16041,,0.0,0.0,30.0,3.0,3166.4
16042,35.0,3.0,1067.85,21.0,5.0,1177.47
16043,35.0,4.0,1082.6000000000001,37.0,4.0,773.99
16045,72.0,4.0,2094.23,119.0,4.0,1340.7
16048,29.0,4.0,818.7900000000001,,0.0,0.0
16049,31.0,3.0,777.34,39.0,3.0,1074.81
16050,39.0,2.0,162.8,173.0,1.0,137.9
16053,69.0,4.0,2122.89,32.0,2.0,1511.95
16054,74.0,3.0,1327.98,144.0,1.0,783.9
16057,175.0,3.0,1591.73,15.0,7.0,2263.12
16059,23.0,7.0,1718.66,65.0,5.0,1334.91
16060,56.0,3.0,541.95,,0.0,0.0
16062,20.0,5.0,1957.39,9.0,3.0,906.06
16065,21.0,8.0,1992.13,,0.0,0.0
16066,,0.0,0.0,16.0,5.0,1521.04
16067,218.0,3.0,3269.11,,0.0,0.0
16071,183.0,3.0,750.5600000000001,44.0,1.0,326.24
16072,84.0,3.0,3595.77,287.0,1.0,584.3199999999999
16076,,0.0,0.0,2.0,10.0,2234.73
16079,,0.0,0.0,16.0,3.0,1352.0
16080,41.0,2.0,385.40000000000003,81.0,2.0,217.16
16081,22.0,4.0,1637.14,55.0,4.0,2641.82
16083,16.0,3.0,1371.78,100.0,1.0,979.64
16085,36.0,7.0,1343.2,22.0,5.0,981.51
16086,23.0,6.0,1743.6,58.0,4.0,944.13
16087,45.0,5.0,1739.92,,0.0,0.0
16092,160.0,3.0,770.08,114.0,3.0,817.86
16094,31.0,7.0,2617.33,11.0,4.0,1078.23
16096,72.0,3.0,1264.3500000000001,263.0,1.0,320.62
16098,29.0,8.0,2435.67,87.0,6.0,1575.03
16099,73.0,4.0,841.3,49.0,3.0,731.9
16101,90.0,3.0,1938.46,70.0,1.0,1290.7
16102,,0.0,0.0,41.0,3.0,1842.14
16103,45.0,16.0,4762.07,6.0,6.0,1429.64
16104,74.0,8.0,2476.25,61.0,1.0,298.21
16105,94.0,4.0,2049.23,248.0,1.0,336.96
16107,,0.0,0.0,17.0,7.0,3204.1600000000003
16108,90.0,3.0,1393.42,84.0,1.0,842.5
16109,354.0,1.0,327.6,218.0,2.0,611.88
16110,178.0,1.0,460.64,44.0,3.0,1320.95
16112,,0.0,0.0,142.0,4.0,195.73999999999998
16115,53.0,4.0,892.92,9.0,8.0,1660.8799999999999
16117,58.0,2.0,422.19,189.0,1.0,232.21
16119,50.0,6.0,1297.45,7.0,2.0,423.36
16120,78.0,2.0,1658.3700000000001,58.0,4.0,1309.14
16121,46.0,3.0,595.38,56.0,2.0,854.66
16122,22.0,3.0,316.92,72.0,3.0,578.7
16124,74.0,3.0,1523.49,316.0,1.0,249.0
16125,23.0,14.0,4292.35,,0.0,0.0
16126,35.0,11.0,8356.83,28.0,4.0,6287.77
16128,36.0,6.0,1920.83,17.0,5.0,1880.22
16129,63.0,3.0,1396.05,,0.0,0.0
16130,78.0,4.0,987.48,,0.0,0.0
16131,31.0,6.0,6450.88,51.0,6.0,3506.54
16133,32.0,23.0,8403.22,3.0,33.0,14589.04
16134,15.0,4.0,1810.78,21.0,1.0,334.56
16136,319.0,1.0,237.42,59.0,3.0,709.38
16138,34.0,3.0,910.35,,0.0,0.0
16139,378.0,2.0,475.74,18.0,3.0,635.41
16140,27.0,2.0,832.4200000000001,65.0,1.0,601.04
16143,10.0,8.0,2941.4900000000002,2.0,4.0,1613.5900000000001
16145,15.0,9.0,3308.73,8.0,10.0,3496.71
16146,104.0,1.0,212.25,156.0,3.0,734.13
16147,56.0,4.0,2023.91,133.0,1.0,375.0
16149,85.0,1.0,141.70000000000002,4.0,2.0,280.52
16150,28.0,6.0,2342.57,42.0,4.0,1659.6
16153,10.0,7.0,3524.27,49.0,4.0,1609.22
16155,37.0,5.0,796.9,,0.0,0.0
16156,38.0,11.0,3096.14,8.0,9.0,3092.04
16157,,0.0,0.0,15.0,3.0,656.69
16158,178.0,9.0,628.32,,0.0,0.0
16159,126.0,3.0,884.59,281.0,1.0,348.2
16161,15.0,27.0,7622.69,1.0,16.0,4957.37
16163,21.0,5.0,1992.98,231.0,1.0,415.00000000000006
16164,,0.0,0.0,16.0,3.0,822.48
16167,70.0,5.0,1386.1200000000001,,0.0,0.0
16168,25.0,40.0,6848.87,10.0,26.0,3511.8
16169,,0.0,0.0,7.0,4.0,1822.97
16170,51.0,14.0,4983.95,50.0,6.0,1885.05
16172,129.0,3.0,744.34,94.0,5.0,1140.21
16173,,0.0,0.0,15.0,6.0,1418.32
16174,147.0,4.0,1237.2,125.0,3.0,1009.5500000000001
16175,127.0,3.0,798.85,93.0,4.0,1037.59
16176,77.0,4.0,2052.69,,0.0,0.0
16177,92.0,7.0,1915.36,49.0,1.0,331.95
16180,134.0,5.0,5995.69,99.0,8.0,10254.18
16182,94.0,5.0,3354.0,71.0,4.0,6617.65
16183,50.0,3.0,739.1,66.0,1.0,338.71000000000004
16184,,0.0,0.0,63.0,6.0,1158.79
16185,220.0,1.0,115.31,16.0,2.0,529.41
16186,28.0,15.0,5019.17,22.0,11.0,3699.26
16187,,0.0,0.0,31.0,15.0,6911.4400000000005
16188,64.0,1.0,105.80000000000001,44.0,4.0,981.86
16190,50.0,7.0,2508.4700000000003,39.0,1.0,215.08
16191,16.0,13.0,11124.9,2.0,11.0,4552.92
16197,125.0,9.0,2016.71,,0.0,0.0
16199,48.0,7.0,942.75,,0.0,0.0
16200,38.0,10.0,4539.23,3.0,2.0,1068.8700000000001
16201,71.0,1.0,248.65,2.0,4.0,1863.47
16202,16.0,9.0,2501.9900000000002,,0.0,0.0
16203,28.0,3.0,521.64,58.0,3.0,422.2
16204,36.0,2.0,534.53,22.0,1.0,384.18
16205,52.0,3.0,1062.48,30.0,4.0,751.03
16206,43.0,9.0,2040.06,54.0,4.0,537.0600000000001
16208,50.0,8.0,2776.19,44.0,2.0,664.26
16209,38.0,4.0,1884.16,88.0,5.0,2262.62
16210,14.0,20.0,19655.31,1.0,13.0,14075.66
16211,77.0,2.0,543.5699999999999,88.0,1.0,547.02
16212,274.0,2.0,603.37,18.0,2.0,690.34
16214,91.0,1.0,975.5,170.0,3.0,1062.75
16218,29.0,7.0,1355.29,29.0,6.0,2613.38
16221,23.0,7.0,1324.35,36.0,2.0,694.12
16224,43.0,1.0,321.24,56.0,4.0,1295.3
16225,58.0,10.0,1762.99,44.0,5.0,1096.32
16226,34.0,2.0,417.05,202.0,3.0,255.12
16227,150.0,2.0,713.0,224.0,1.0,314.22
16228,41.0,3.0,885.71,,0.0,0.0
16229,37.0,4.0,1857.26,86.0,2.0,1010.6
16231,35.0,4.0,1074.47,,0.0,0.0
16232,76.0,3.0,1722.09,43.0,4.0,990.88
16233,22.0,7.0,1429.03,70.0,2.0,389.28000000000003
16234,132.0,3.0,333.18,,0.0,0.0
16235,31.0,4.0,1186.4,40.0,4.0,857.31
16239,38.0,4.0,1078.0,56.0,2.0,414.2
16241,25.0,4.0,1677.15,9.0,12.0,2312.66
16242,37.0,7.0,3824.79,7.0,7.0,3579.86
16245,,0.0,0.0,23.0,3.0,1413.66
16249,,0.0,0.0,52.0,5.0,1800.07
16250,29.0,2.0,401.94,260.0,1.0,163.3
16253,76.0,5.0,3538.34,66.0,2.0,3683.86
16254,34.0,3.0,967.44,,0.0,0.0
16255,21.0,8.0,2284.34,16.0,7.0,2245.66
16256,149.0,2.0,826.9399999999999,266.0,1.0,752.4300000000001
16258,43.0,10.0,6739.01,44.0,5.0,5203.51
16259,66.0,3.0,340.94,,0.0,0.0
16261,42.0,2.0,312.62,16.0,4.0,728.54
16265,20.0,5.0,2178.98,8.0,7.0,4506.19
16266,79.0,7.0,896.06,73.0,7.0,861.89
16271,14.0,5.0,2111.4,15.0,3.0,1256.42
16275,130.0,2.0,1591.24,196.0,1.0,559.87
16276,135.0,2.0,1818.79,176.0,1.0,810.6000000000001
16278,136.0,2.0,551.46,99.0,1.0,566.38
16279,41.0,6.0,4195.5,20.0,3.0,1502.78
16281,79.0,2.0,1361.96,71.0,1.0,2062.06
16282,143.0,2.0,1139.28,339.0,1.0,168.3
16283,74.0,3.0,2779.51,5.0,5.0,1569.11
16284,49.0,1.0,205.8,30.0,2.0,812.68
16287,32.0,4.0,864.48,169.0,1.0,142.5
16290,120.0,4.0,1957.7,,0.0,0.0
16292,36.0,4.0,951.51,121.0,1.0,302.25
16293,23.0,6.0,2408.96,21.0,9.0,1870.24
16295,,0.0,0.0,9.0,4.0,1328.55
16296,282.0,4.0,1313.67,,0.0,0.0
16298,53.0,4.0,487.5,22.0,3.0,598.2
16300,86.0,3.0,1367.32,,0.0,0.0
16303,48.0,4.0,2567.64,25.0,3.0,5360.63
16306,23.0,2.0,560.55,213.0,5.0,564.17
16307,85.0,3.0,1194.92,,0.0,0.0
16308,62.0,3.0,2560.0,37.0,4.0,2560.0
16314,45.0,3.0,1491.4,,0.0,0.0
16316,14.0,6.0,3114.22,63.0,7.0,2630.69
16317,206.0,2.0,850.86,119.0,3.0,1341.65
16320,109.0,4.0,4590.53,171.0,2.0,1038.46
16321,282.0,2.0,230.9,71.0,5.0,373.65000000000003
16324,,0.0,0.0,127.0,3.0,408.59000000000003
16325,80.0,9.0,3003.26,46.0,3.0,594.24
16326,39.0,10.0,1587.03,5.0,14.0,3039.2200000000003
16327,25.0,11.0,6844.37,13.0,5.0,3284.67
16329,83.0,4.0,1664.92,,0.0,0.0
16330,80.0,4.0,373.46999999999997,17.0,3.0,251.91
16331,88.0,6.0,2037.7,,0.0,0.0
16332,87.0,4.0,414.69,27.0,7.0,1582.8
16333,,0.0,0.0,7.0,22.0,26626.8
16335,207.0,7.0,2753.52,,0.0,0.0
16336,76.0,4.0,3517.69,,0.0,0.0
16340,95.0,2.0,961.93,106.0,1.0,534.31
16341,93.0,3.0,1878.92,24.0,4.0,1971.87
16342,,0.0,0.0,74.0,4.0,322.41
16343,63.0,1.0,285.54,15.0,2.0,328.58
16344,165.0,3.0,741.3199999999999,157.0,1.0,101.10000000000001
16347,44.0,9.0,2595.51,10.0,2.0,847.45
16348,86.0,1.0,328.77,31.0,7.0,1413.31
16350,30.0,5.0,1137.42,20.0,4.0,1116.47
16351,67.0,12.0,3176.13,332.0,1.0,153.9
16353,10.0,19.0,3629.75,3.0,19.0,6165.71
16354,35.0,3.0,723.66,62.0,2.0,395.8
16356,32.0,3.0,204.10000000000002,197.0,3.0,211.77
16357,37.0,1.0,209.49,32.0,3.0,658.88
16358,50.0,1.0,892.1500000000001,0.0,4.0,2027.5
16359,32.0,7.0,946.83,6.0,9.0,1750.92
16360,,0.0,0.0,4.0,6.0,3450.41
16361,,0.0,0.0,9.0,4.0,891.21
16362,93.0,1.0,212.17,31.0,5.0,709.99
16365,15.0,8.0,1995.3799999999999,17.0,7.0,1171.96
16366,238.0,3.0,1220.83,18.0,1.0,327.3
16367,18.0,2.0,716.9,36.0,1.0,633.58
16368,91.0,1.0,141.53,1.0,2.0,479.91
16369,92.0,4.0,1111.15,17.0,3.0,1543.33
16370,,0.0,0.0,81.0,4.0,1301.91
16372,65.0,3.0,934.58,32.0,2.0,355.73
16374,58.0,3.0,1250.77,65.0,2.0,458.78000000000003
16378,,0.0,0.0,246.0,3.0,362.95
16379,,0.0,0.0,3.0,4.0,2157.4
16383,52.0,5.0,2244.23,74.0,2.0,643.76
16384,85.0,2.0,774.4499999999999,89.0,2.0,584.5
16385,22.0,3.0,473.69,59.0,2.0,407.66
16386,43.0,1.0,765.59,28.0,2.0,302.57
16387,51.0,4.0,788.1,322.0,1.0,94.36
16389,,0.0,0.0,52.0,4.0,1382.07
16390,192.0,3.0,467.5,,0.0,0.0
16391,56.0,4.0,1048.86,,0.0,0.0
16392,69.0,2.0,537.56,269.0,1.0,217.89
16393,18.0,12.0,2548.36,1.0,11.0,2749.41
16394,,0.0,0.0,56.0,5.0,1555.34
16395,49.0,9.0,2035.5,60.0,5.0,1482.06
16399,45.0,1.0,222.20000000000002,18.0,2.0,406.21999999999997
16400,51.0,8.0,2755.92,94.0,1.0,303.93
16401,35.0,11.0,2749.13,0.0,12.0,4098.32
16406,106.0,2.0,374.01,18.0,1.0,154.35
16407,45.0,4.0,681.97,12.0,10.0,2079.68
16409,36.0,7.0,3629.76,35.0,5.0,2022.98
16411,25.0,3.0,673.24,18.0,1.0,83.15
16412,49.0,4.0,457.2,53.0,1.0,135.99
16414,87.0,3.0,424.96000000000004,21.0,2.0,126.25
16415,239.0,2.0,496.49,43.0,1.0,200.27
16416,46.0,6.0,1906.48,26.0,3.0,1051.4
16418,64.0,2.0,397.62,44.0,3.0,631.12
16419,233.0,2.0,504.99,112.0,6.0,958.71
16421,32.0,3.0,526.27,,0.0,0.0
16422,10.0,59.0,28997.34,16.0,48.0,32659.08
16426,,0.0,0.0,1.0,10.0,1863.76
16428,69.0,3.0,638.49,,0.0,0.0
16430,37.0,5.0,802.09,56.0,1.0,300.85
16431,,0.0,0.0,212.0,3.0,623.28
16434,102.0,5.0,1161.89,28.0,7.0,1511.8
16435,168.0,3.0,1003.0699999999999,,0.0,0.0
16436,324.0,3.0,319.14,,0.0,0.0
16438,,0.0,0.0,5.0,5.0,798.35
16440,149.0,1.0,216.3,7.0,5.0,3640.67
16441,73.0,3.0,631.98,66.0,2.0,381.2
16442,16.0,3.0,429.74,1.0,2.0,462.24
16444,46.0,13.0,2971.21,45.0,4.0,654.67
16445,42.0,3.0,352.65,33.0,1.0,230.51
16447,246.0,2.0,471.19,135.0,1.0,255.91
16450,240.0,2.0,1193.81,149.0,1.0,311.92
16451,217.0,2.0,746.1800000000001,87.0,1.0,266.97
16455,17.0,7.0,2686.37,63.0,4.0,1309.2
16456,29.0,9.0,4630.16,98.0,4.0,1370.78
16458,16.0,13.0,2402.05,2.0,17.0,3288.84
16460,,0.0,0.0,27.0,3.0,811.23
16461,246.0,2.0,1396.91,177.0,1.0,142.92
16462,,0.0,0.0,73.0,3.0,136.0
16463,,0.0,0.0,20.0,4.0,1422.4
16464,,0.0,0.0,19.0,3.0,1298.66
16466,39.0,8.0,2171.13,33.0,7.0,1595.96
16467,164.0,7.0,2869.16,,0.0,0.0
16468,126.0,2.0,712.62,73.0,1.0,74.9
16469,170.0,1.0,178.48000000000002,23.0,4.0,625.42
16470,14.0,8.0,1880.42,51.0,3.0,536.43
16471,49.0,3.0,966.03,274.0,1.0,223.95000000000002
16473,30.0,1.0,154.72,164.0,3.0,316.11
16474,,0.0,0.0,6.0,7.0,1810.49
16475,,0.0,0.0,87.0,4.0,544.3
16477,8.0,6.0,2144.31,63.0,5.0,1950.06
16478,,0.0,0.0,24.0,3.0,331.0
16485,88.0,4.0,1923.54,76.0,1.0,363.65
16488,,0.0,0.0,32.0,3.0,498.8
16493,100.0,3.0,780.46,79.0,4.0,1351.63
16495,,0.0,0.0,2.0,3.0,648.26
16496,87.0,3.0,731.25,8.0,3.0,1599.52
16497,69.0,17.0,3729.59,49.0,6.0,2965.69
16499,16.0,8.0,2578.34,,0.0,0.0
16500,30.0,3.0,443.05,4.0,6.0,400.86
16503,16.0,8.0,2670.5,106.0,3.0,943.84
16510,28.0,6.0,1757.25,,0.0,0.0
16511,53.0,3.0,842.16,21.0,3.0,916.33
16513,,0.0,0.0,4.0,4.0,874.59
16515,35.0,5.0,1554.92,51.0,5.0,1624.14
16518,77.0,2.0,475.05,60.0,2.0,484.32
16519,21.0,3.0,327.68,24.0,1.0,109.28
16520,21.0,4.0,1427.57,185.0,2.0,720.8100000000001
16521,71.0,3.0,1136.36,,0.0,0.0
16523,71.0,7.0,2497.86,1.0,21.0,9418.470000000001
16525,14.0,24.0,11926.29,1.0,24.0,12225.01
16529,133.0,3.0,1531.55,189.0,1.0,455.25
16531,16.0,5.0,1146.56,21.0,6.0,1151.77
16532,87.0,2.0,2007.84,17.0,3.0,6748.8
16533,,0.0,0.0,18.0,3.0,1082.81
16538,197.0,3.0,395.07,,0.0,0.0
16539,14.0,8.0,2648.1,2.0,2.0,641.56
16544,175.0,4.0,376.70000000000005,,0.0,0.0
16546,28.0,4.0,4819.32,290.0,1.0,487.75
16549,53.0,24.0,8746.9,9.0,10.0,4034.9
16550,24.0,14.0,7063.37,108.0,4.0,1744.31
16551,79.0,4.0,1315.0,95.0,3.0,922.12
16553,16.0,23.0,12473.630000000001,162.0,10.0,4110.38
16554,42.0,5.0,2004.6200000000001,41.0,3.0,837.1
16555,161.0,4.0,1629.79,34.0,2.0,285.89
16556,16.0,11.0,5009.64,66.0,6.0,3002.94
16558,13.0,20.0,5846.17,0.0,18.0,7457.9400000000005
16560,14.0,7.0,2539.15,26.0,1.0,509.23
16563,56.0,5.0,3334.82,53.0,1.0,1077.74
16565,20.0,4.0,773.05,,0.0,0.0
16566,,0.0,0.0,14.0,5.0,614.66
16569,287.0,4.0,1331.03,2.0,1.0,124.2
16570,35.0,10.0,3695.91,14.0,10.0,3738.4
16571,51.0,7.0,2827.05,26.0,3.0,1421.69
16572,,0.0,0.0,126.0,3.0,1009.6
16574,79.0,2.0,850.34,70.0,1.0,451.44
16584,88.0,3.0,2220.09,79.0,2.0,936.08
16586,100.0,2.0,998.83,248.0,1.0,463.95
16588,42.0,4.0,1361.28,,0.0,0.0
16589,106.0,1.0,153.12,70.0,3.0,459.24
16592,31.0,12.0,3694.23,3.0,16.0,4113.68
16593,46.0,5.0,741.11,50.0,3.0,330.03
16595,32.0,4.0,1397.59,60.0,1.0,360.16
16596,22.0,3.0,329.48,15.0,1.0,129.5
16600,30.0,7.0,1339.89,3.0,6.0,813.52
16601,46.0,2.0,434.3,40.0,1.0,241.53
16607,13.0,13.0,3013.98,17.0,12.0,2692.89
16609,,0.0,0.0,14.0,7.0,5493.46
16611,59.0,5.0,1655.64,185.0,1.0,129.49
16612,35.0,5.0,2057.77,32.0,4.0,1187.66
16614,58.0,2.0,673.6,182.0,1.0,506.19
16618,,0.0,0.0,30.0,5.0,2647.59
16619,39.0,3.0,1712.1200000000001,263.0,1.0,226.21
16620,45.0,4.0,1579.97,3.0,2.0,178.96
16621,,0.0,0.0,51.0,4.0,813.48
16623,57.0,3.0,885.79,245.0,1.0,129.45
16625,78.0,4.0,1320.95,274.0,1.0,333.08
16626,,0.0,0.0,0.0,17.0,4413.1
16628,63.0,2.0,130.05,29.0,5.0,2188.05
16631,137.0,7.0,1892.52,,0.0,0.0
16633,,0.0,0.0,16.0,6.0,2883.1
16634,28.0,5.0,1596.71,222.0,1.0,53.1
16636,94.0,4.0,3802.04,,0.0,0.0
16637,,0.0,0.0,31.0,4.0,1154.47
16638,15.0,7.0,770.21,22.0,8.0,1609.92
16639,65.0,1.0,490.47,30.0,3.0,1257.51
16642,71.0,1.0,389.12,4.0,2.0,688.33
16647,98.0,2.0,327.84,169.0,2.0,214.06
16648,111.0,2.0,382.14,42.0,1.0,290.65999999999997
16650,76.0,6.0,1397.69,71.0,1.0,518.42
16652,60.0,9.0,10776.42,58.0,7.0,6773.97
16654,24.0,5.0,1110.2,140.0,3.0,373.87
16655,67.0,7.0,2633.74,17.0,6.0,3789.52
16656,20.0,16.0,8636.130000000001,21.0,14.0,8197.039999999999
16657,,0.0,0.0,9.0,4.0,874.43
16658,24.0,5.0,680.83,,0.0,0.0
16660,78.0,3.0,611.9000000000001,15.0,4.0,1267.6499999999999
16661,196.0,4.0,932.76,,0.0,0.0
16668,43.0,7.0,555.7,14.0,6.0,306.71999999999997
16670,14.0,10.0,4337.86,16.0,10.0,3692.29
16671,,0.0,0.0,27.0,3.0,1692.27
16672,,0.0,0.0,1.0,20.0,8134.9400000000005
16676,58.0,2.0,769.78,33.0,4.0,1592.1200000000001
16678,,0.0,0.0,2.0,12.0,3109.99
16679,22.0,3.0,663.31,,0.0,0.0
16680,184.0,2.0,637.75,42.0,1.0,183.7
16681,297.0,1.0,151.5,72.0,6.0,1770.34
16682,,0.0,0.0,4.0,5.0,1028.0
16684,10.0,31.0,83602.61,3.0,24.0,63540.16
16686,11.0,10.0,2272.32,46.0,6.0,2608.75
16688,,0.0,0.0,0.0,4.0,1260.86
16690,49.0,2.0,127.45,71.0,2.0,225.57999999999998
16692,64.0,2.0,638.6999999999999,255.0,2.0,1126.0
16693,67.0,3.0,701.62,68.0,2.0,477.86
16696,,0.0,0.0,134.0,4.0,657.9000000000001
16699,36.0,7.0,994.6,,0.0,0.0
16700,22.0,13.0,4091.16,8.0,12.0,4739.61
16701,17.0,14.0,4995.19,8.0,12.0,4921.54
16702,71.0,4.0,1109.53,,0.0,0.0
16705,14.0,24.0,30611.78,0.0,18.0,12903.27
16706,,0.0,0.0,36.0,3.0,531.35
16707,56.0,4.0,533.41,,0.0,0.0
16709,35.0,9.0,6026.14,84.0,5.0,3029.87
16710,16.0,14.0,3973.28,18.0,8.0,1948.07
16711,13.0,5.0,1431.65,2.0,4.0,1436.83
16712,57.0,2.0,621.5600000000001,8.0,11.0,3603.66
16713,10.0,19.0,7963.32,18.0,13.0,6152.24
16714,326.0,1.0,368.27,316.0,2.0,1114.06
16716,286.0,1.0,1248.48,266.0,2.0,901.2
16717,22.0,9.0,3127.85,23.0,5.0,3535.83
16718,25.0,5.0,3006.08,,0.0,0.0
16719,24.0,8.0,2169.13,14.0,6.0,1339.49
16720,32.0,2.0,413.79,25.0,1.0,152.95
16722,22.0,11.0,4258.2699999999995,16.0,11.0,3931.29
16723,99.0,2.0,654.96,90.0,2.0,576.4
16725,15.0,9.0,1248.99,301.0,4.0,437.82
16726,17.0,3.0,834.71,25.0,4.0,1229.17
16727,20.0,4.0,1377.77,,0.0,0.0
16728,,0.0,0.0,45.0,4.0,1048.28
16729,,0.0,0.0,37.0,21.0,7202.01
16730,,0.0,0.0,51.0,3.0,743.11
16732,59.0,3.0,3783.89,31.0,1.0,603.75
16734,,0.0,0.0,51.0,3.0,646.76
16735,49.0,9.0,3970.0,78.0,5.0,2247.41
16736,161.0,5.0,2956.56,,0.0,0.0
16742,148.0,13.0,2334.97,,0.0,0.0
16743,14.0,8.0,2429.3,28.0,6.0,1782.85
16744,,0.0,0.0,10.0,7.0,1291.91
16745,,0.0,0.0,86.0,17.0,7180.7
16746,14.0,25.0,11676.58,4.0,17.0,6368.47
16748,44.0,9.0,2121.43,17.0,5.0,1515.9
16750,,0.0,0.0,44.0,5.0,623.93
16754,28.0,29.0,65500.07,,0.0,0.0
16755,123.0,4.0,1389.25,113.0,3.0,1475.43
16756,60.0,6.0,1072.97,214.0,1.0,239.4
16759,,0.0,0.0,7.0,3.0,789.79
16762,,0.0,0.0,19.0,3.0,1207.24
16764,,0.0,0.0,3.0,13.0,2790.9500000000003
16767,74.0,4.0,2476.85,30.0,11.0,5575.56
16768,39.0,6.0,1220.48,47.0,3.0,478.09000000000003
16769,134.0,3.0,755.51,259.0,1.0,361.54
16770,14.0,6.0,1284.03,57.0,3.0,494.90000000000003
16771,113.0,5.0,1690.49,32.0,5.0,2230.61
16772,79.0,3.0,3698.0499999999997,,0.0,0.0
16773,92.0,2.0,249.65,56.0,1.0,171.59
16774,79.0,4.0,905.96,67.0,4.0,661.52
16775,23.0,6.0,1361.23,9.0,10.0,1459.6100000000001
16777,69.0,3.0,1069.56,79.0,2.0,222.62
16779,18.0,33.0,22885.14,1.0,20.0,9923.89
16780,63.0,1.0,174.16,99.0,2.0,422.24
16782,15.0,27.0,7934.21,9.0,11.0,1701.91
16784,32.0,4.0,784.73,19.0,1.0,107.6
16787,53.0,4.0,1017.53,,0.0,0.0
16788,60.0,3.0,1334.54,122.0,2.0,592.74
16790,,0.0,0.0,3.0,6.0,1545.6200000000001
16791,39.0,8.0,2251.85,28.0,7.0,1693.03
16792,39.0,3.0,513.08,281.0,2.0,110.38000000000001
16794,36.0,5.0,856.1999999999999,0.0,10.0,1194.48
16795,21.0,3.0,2062.41,,0.0,0.0
16797,49.0,5.0,1802.02,,0.0,0.0
16798,210.0,3.0,841.16,,0.0,0.0
16801,,0.0,0.0,162.0,4.0,1594.23
16804,,0.0,0.0,22.0,3.0,536.99
16805,16.0,3.0,830.52,173.0,1.0,245.82
16806,,0.0,0.0,102.0,4.0,736.21
16807,126.0,3.0,1002.29,142.0,3.0,1121.59
16809,88.0,4.0,812.74,22.0,5.0,914.69
16812,16.0,4.0,2392.0,,0.0,0.0
16813,,0.0,0.0,7.0,10.0,1652.18
16814,25.0,16.0,5781.4400000000005,13.0,20.0,6133.51
16816,14.0,1.0,75.78,102.0,3.0,341.28000000000003
16817,15.0,6.0,1323.25,2.0,7.0,1237.45
16818,,0.0,0.0,10.0,11.0,3349.57
16823,43.0,6.0,1884.71,226.0,1.0,358.38
16824,49.0,1.0,225.6,15.0,2.0,460.64
16825,34.0,3.0,1051.71,38.0,2.0,775.1800000000001
16827,49.0,5.0,387.18,,0.0,0.0
16830,98.0,3.0,881.59,38.0,1.0,325.91
16832,84.0,2.0,218.45999999999998,183.0,3.0,199.15
16833,95.0,2.0,1302.51,0.0,4.0,1106.53
16835,29.0,5.0,1357.56,127.0,1.0,99.1
16836,62.0,2.0,530.5,39.0,2.0,251.87
16837,,0.0,0.0,30.0,11.0,3170.98
16838,186.0,2.0,570.76,196.0,2.0,588.85
16839,25.0,11.0,5716.14,8.0,33.0,16042.11
16841,84.0,6.0,2136.2400000000002,36.0,6.0,1869.82
16842,,0.0,0.0,100.0,3.0,1264.19
16843,78.0,19.0,9374.86,42.0,16.0,10196.57
16846,233.0,2.0,628.09,49.0,1.0,214.32
16848,32.0,3.0,1130.2,52.0,1.0,281.42
16851,,0.0,0.0,3.0,3.0,342.45
16856,73.0,2.0,323.09000000000003,14.0,1.0,35.400000000000006
16858,24.0,10.0,4292.59,,0.0,0.0
16859,72.0,5.0,1184.6,144.0,2.0,747.81
16860,108.0,3.0,1610.62,,0.0,0.0
16861,46.0,3.0,772.83,59.0,2.0,173.76
16862,203.0,4.0,662.33,,0.0,0.0
16863,22.0,2.0,495.72,30.0,1.0,338.55
16866,,0.0,0.0,140.0,3.0,207.73999999999998
16868,50.0,3.0,384.56,,0.0,0.0
16869,,0.0,0.0,22.0,4.0,817.12
16871,,0.0,0.0,21.0,6.0,2812.34
16872,83.0,3.0,533.11,76.0,3.0,680.02
16873,20.0,7.0,9651.41,4.0,5.0,4965.98
16875,93.0,6.0,2139.0,66.0,5.0,2095.53
